seller_id,seller_zip_code_prefix,seller_city,seller_state
49067458c68f7701fd334ce326accbe0,36050,juiz de fora,Minas Gerais
dfa0c4c6229ab200a4a1336b4d7128ff,88085,florianopolis,Santa Catarina
35281d148dcf7134bae913c57db4e6da,5171,São Paulo,São Paulo
76833248bbc0e65a0293ec62023e4396,16200,birigui,São Paulo
48e5ee06fb2dc74df1c711a9b6dfac2a,35540,oliveira,Minas Gerais
2cb6eb1b7185064167657fa09f541105,34710,sabara,Minas Gerais
0f7eea709efdf942b5f95c7516dbacd7,19865,pedrinhas paulista,São Paulo
54583ab379489add547fe47b628db589,9810,São Bernardo do Campo,São Paulo
51e0557bc7b86de13e946c60ee91ce39,31510,belo horizonte,Minas Gerais
0bebbb2cea103a4a020c95d43fd7d754,2515,São Paulo,São Paulo
9da1ca0bef29ee170e541927a5aeabdc,15500,votuporanga,São Paulo
6c7d50c24b3ccd2fd83b44d8bb34e073,19025,presidente prudente,São Paulo
3faf68a3b0af94b10bac70d86077be49,13825,holambra,São Paulo
05feb94f19d094d4b0f9281f0b1d4c99,8752,mogi das cruzes,São Paulo
f650a9708fa1bab22bdd8d3a818cc415,88901,ararangua,Santa Catarina
5cbbd5a299cab112b7bf23862255e43e,83324,pinhais,Paraná
07d75e33f2750d97d467fb57e4dfdd8a,2117,São Paulo,São Paulo
8a8835a43bda99fd37310ad76c457510,9540,sao caetano do sul,São Paulo
ca3bd7cd9f149df75950150d010fe4a2,4361,São Paulo,São Paulo
323ce52b5b81df2cd804b017b7f09aa7,3306,São Paulo,São Paulo
ebd1417732defaf66c50b5a800eb293e,86047,londrina,Paraná
76ea5315acb3f5f7ade3cd261faf922a,4213,São Paulo,São Paulo
4b1eaadf791bdbbad8c4a35b65236d52,14092,ribeirao preto,São Paulo
4cc43a222a0f94910728b62b97a8c5f8,14026,ribeirao preto,São Paulo
bc503e244f187939d10c92a5c8e378ce,16200,birigui,São Paulo
b6f52e346160519c24a23af05410ad32,1254,São Paulo,São Paulo
70125af26c2d6d4ef401a1d02ae7701f,74435,goiania,Goiás
c84592044b180dec206770c38603814b,1026,São Paulo,São Paulo
1caf283236cd69af44cbc09a0a1e7d32,26020,nova iguacu,Rio de Janeiro
ba90964cff9b9e0e6f32b23b82465f7b,7140,guarulhos,São Paulo
5e9f5bd34e0830569f05c9d4f56e04a8,90560,porto alegre,Rio Grande do Sul
15fa791d5e017f66402dc28c44480657,3307,São Paulo,São Paulo
20d83f3ef0e6925fd74bfd59170babf7,2804,São Paulo,São Paulo
59417c56835dd8e2e72f91f809cd4092,13480,limeira,São Paulo
a13580f0e8f782b7a543885a0ef99f08,22790,rio de janeiro,Rio de Janeiro
ccada0ef508e698917a6eab263375905,85948,pato bragado,Paraná
4bde6149c15cf7e177b36fa060dd6de8,99500,carazinho,Rio Grande do Sul
fe1bbc5feda5c8979a8a1b3b2512d5a6,38680,arinos,Minas Gerais
23a0ffca143a15b9b5bbdb7d552f626a,13520,sao pedro,São Paulo
32b8764b4ef628b53608fc34011fcc13,88504,lages,Santa Catarina
e7df4cd29ab5abab70fb0783ddb53987,4122,São Paulo,São Paulo
0432ead42b6c8a0bdf68154add917fdf,9320,maua,São Paulo
7e959205cebc10adefcb331f934238a4,1223,São Paulo,São Paulo
2a261b5b644fa05f4f2700eb93544f2c,13660,porto ferreira,São Paulo
f680f85bee2d253556ac91be391d2c82,6365,carapicuiba,São Paulo
3785b653b1b82de85ab47dd139938091,85640,ampere,Paraná
d379f449f2a3b271bc01c0782020f705,35500,divinopolis,Minas Gerais
7ea5bfa6c340f58f8e71fc1f0412b0d6,30180,belo horizonte,Minas Gerais
dc120d932ddf9d4dfb6fd68beefda622,83010,sao jose dos pinhais,Paraná
6902157ee16728322d61a1321fa79e58,1026,São Paulo,São Paulo
f3041c2e75ec683697a6a5ea82192210,35680,itauna,Minas Gerais
c54679b132454625907c773d273d4126,11443,guaruja,São Paulo
d26aa40b90272d4843d63be7c1462c8d,3065,São Paulo,São Paulo
a2fa0bdc798ee84cdb08281337cf4fb6,88063,florianopolis,Santa Catarina
bd697db56ff8e7c9cd1abeb7f72029b2,3533,São Paulo,São Paulo
2aafae69bf4c41fbd94053d9413e87ee,91901,porto alegre,Rio Grande do Sul
483ca627d131e18f988349b1655c0acd,13800,mogi mirim,São Paulo
1a3df491d1c4f1589fc2b934ada68bf2,89224,joinville,Santa Catarina
e81e1f9c3e762e620f3fb60a51499e16,89520,curitibanos,Santa Catarina
4170f6a9367e6b5d6401d03ce6d54569,71906,brasilia df,Distrito Federal
4e480be820e37de1444325ff358c9296,37410,tres coracoes,Minas Gerais
6560211a19b47992c3666cc44a7e94c0,5849,São Paulo,São Paulo
3da38366e7bd9baf6369071f782ecdf0,60346,fortaleza,Ceará
e3e290b38963293022cdcd6db8328103,1403,São Paulo,São Paulo
70b52a4cfc823994561b00bad161b4ed,2727,São Paulo,São Paulo
c1552b1dab6e6f760950368ae61fb600,12215,sao jose dos campos,São Paulo
596849622429351f47b32e6cae1055ff,8710,mogi das cruses,São Paulo
e6ffc9ac6a7adc9d16a1cfc2286dd546,2565,São Paulo,São Paulo
bf0045791395e66460eb04749c68672a,4256,São Paulo,São Paulo
718539d38d07dd351c76db862760e2e2,13088,campinas,São Paulo
b76f4d90e85657a240495c876313adc5,13185,hortolandia,São Paulo
979e9f8b5b39dd243a2550c8b05aecf0,4160,São Paulo,São Paulo
22a23e5ac7061fc538cc2a019afaaf16,30310,belo horizonte,Minas Gerais
0b90b6df587eb83608a64ea8b390cf07,87025,maringa,Paraná
9200e6ce317b67196b6b0bad4d4bd567,20771,rio de janeiro,Rio de Janeiro
4c60877808f4318ef1107fbeb8f89afa,12940,atibaia,São Paulo
3bb32fedaa74e4ad20f4ce067733bd31,88210,porto belo,Santa Catarina
ae8bfdbf1c2a2a2dee92d799db0a31c6,85900,toledo,Paraná
1927cdb9fa74f5270097f6250e8e8f34,17511,marilia,São Paulo
8a87611c08849ffeeccab52aa798b6c7,82940,curitiba,Paraná
679769a98cfcc6da877c8486ff1c13f3,35162,ipatinga,Minas Gerais
acf974e4d5950ad143a247471b831eb9,95059,caxias do sul,Rio Grande do Sul
20a7efa9721046319bdde5d60b6b5365,88790,laguna,São Paulo
febab0275244b9a49a623f0bd613ca2f,13920,pedreira,São Paulo
f3da5b2ff499efb8d4a6d371d175d7dd,2407,São Paulo,São Paulo
436bf27f2f18474fc6047702e9f8a866,13041,campinas,São Paulo
d2f3e277560ed4c6361284429b00f037,12942,atibaia,São Paulo
cd843d4cf8ef32827de0396605163ba3,36071,juiz de fora,Minas Gerais
67883baaae6134ee81b271a542613728,1310,São Paulo,São Paulo
7dc9a3355bae96dd82008b313d3a456c,36213,dores de campos,Minas Gerais
05e107217c7266362fd44b75b2cd4cc4,5353,sao paulo - sp,São Paulo
1acde099eb406aa220b1169b188b42da,2532,São Paulo,São Paulo
d97df38225e5abadaff1e72cb72b823c,9560,sao caetano do sul,São Paulo
45213867cefbf2cd4c6177e10216a951,13603,araras,São Paulo
61b893c57e33626afb104d4112b1be76,37142,divisa nova,Minas Gerais
a420f60ff1aa9acc80d0e42959f2b313,5138,São Paulo,São Paulo
ff4ea69c2a729e83e63c7579e4ef8170,7071,guarulhos,São Paulo
fa5fdc4e4bb6bd1009ad0e4ac4096562,9111,santo andre,São Paulo
916748bc99315c2d202898ae58b1617e,18040,sorocaba,São Paulo
bc2ac6b95e1accce9858528ee566c17e,13085,campinas,São Paulo
25debeafbce801fdd479539350185eee,17350,igaracu do tiete,São Paulo
02c988090b766852e088c69d7fb3b551,13473,americana,São Paulo
e5f9e61ceb5f523cc966e0f34095032f,88353,brusque,Santa Catarina
ad97a199236354e53fcd91a5a913e9a2,88350,brusque,Santa Catarina
3606774ec64634822d78dc2db6d37045,9510,sao caetano do sul,São Paulo
94165aea8a35c3c21499cbcae239b16c,38412,uberlandia,Minas Gerais
c8665a4dd081a2c436b1cd921079d0d9,14750,pitangueiras,São Paulo
c7dcd301ecfe5ab7f778ac172cf74be7,30120,belo horizonte,Minas Gerais
6c17baf138731a4aaacc3210adf2037b,14400,Franca,São Paulo
50c361bcf670d16f6df4d52de3dff924,4131,São Paulo,São Paulo
32e5635e63cb374eb63afdd242fb6134,22451,rio de janeiro,Rio de Janeiro
c1f12f926d0ba950578b4fa41115cbb6,4317,São Paulo,São Paulo
8602a61d680a10a82cceeeda0d99ea3d,1001,São Paulo,São Paulo
c3acdfac4e3e97ff87529454fbc03642,5705,São Paulo,São Paulo
fde0cc9ea29c8ccfc0a2c22256a58c71,81650,curitiba,Paraná
e63e8bfa530fb16910dd6956e592bb81,7160,guarulhos,São Paulo
c4f7fee5b0db50e87766f5a4d1b1b758,18085,sorocaba,São Paulo
d7485b33791774c36108f8c69602d48d,81020,curitiba,Paraná
515d781150feed28a6ac091bb0e3cb8c,79090,campo grande,Mato Grosso do Sul
e908c0f3646e8b60375734a350d95d71,1226,São Paulo,São Paulo
2646baaf662d4d92ac48f047e35db92d,3303,São Paulo,São Paulo
13fa2a6c6b9d0f43cb588d7c82117a12,3567,São Paulo,São Paulo
5343d0649eca2a983820bfe93fc4d17e,9270,santo andre,São Paulo
7c9130f5f3729edd32aa059141d92484,17400,garca,São Paulo
e4ebd3f87bf70440014f07ddda7fbe03,19470,presidente epitacio,São Paulo
33a17d60c64393351ebf1ef860f4e0f2,91510,porto alegre,Rio Grande do Sul
640e21a7d01df7614a3b4923e990d40c,14940,ibitinga,São Paulo
d57e18d5f73c7ccb7f7339b61166898d,3613,São Paulo,São Paulo
dd2bdf855a9172734fbc3744021ae9b9,31255,belo horizonte,Minas Gerais
9d213f303afae4983637247556438ede,14940,ibitinga,São Paulo
aadfe0417e61315688b6bd7043361e25,74340,goiania,Goiás
079d295dcbf06ee8bb1b65ba964eb2b6,2124,São Paulo,São Paulo
55c26bcb609f480eb7868594245febb5,14910,tabatinga,São Paulo
cbf09e831b0c11f6f23ffb51004db972,9726,sbc/sp,São Paulo
7fdb0720c8d7c9075538b365dc8c3a22,85904,toledo,Paraná
933446e9a59dece7ae9175103820ca8f,81730,curitiba,Paraná
3f8247d0f772ffa58560e5c682521ad5,89211,joinville,Santa Catarina
e46bc031f2c5bae4ccb40bb90712e9b4,5174,São Paulo,São Paulo
4aba391bc3b88717ce08eb11e44937b2,45816,arraial d'ajuda (porto seguro),Bahia
fcba71d4d5db057f43249145e4eb1e27,13481,limeira,São Paulo
c747d5b92c7648417faea95d36d763e8,61800,pacatuba,Ceará
715bbd5ba4e6b74cb0d2f29eb45058b0,13930,serra negra,São Paulo
1430239a858e7682bbc43b20758af153,4087,São Paulo,São Paulo
bb7a14e229b1c95156719c3d9552eeee,23095,rio de janeiro,Rio de Janeiro
d598f929fc44e1e38678e7f47250ec04,73801,formosa,Goiás
edc518ba25576a0188a0e8f2c3af186f,7023,guarulhos,São Paulo
4c18691b6037662be2df78a765d98ab5,3167,São Paulo,São Paulo
8f2b51a30523cdecddc2f179f351c7d6,4833,São Paulo,São Paulo
6b536a23086fba0d58c08d68814397f6,24346,niteroi,Rio de Janeiro
95f83f51203c626648c875dd41874c7f,37564,borda da mata,Minas Gerais
6b243f80ed07b10f0e8aa0f21a205f3c,81825,curitiba,Paraná
e7f3bf1ecd8526eb7f3b18059e6716e5,11680,ubatuba,São Paulo
4d600e08ecbe08258c79e536c5a42fee,85988,entre rios do oeste,Paraná
2089a6d640999f9b9141ac719b2af596,13566,sao carlos,São Paulo
2a167ca73899c85001a837d8fb4962f6,37540,São Paulo,São Paulo
458c6fa920810ce2492da71bc26d9eec,15813,catanduva,São Paulo
7494d0dcba8551df6cf37f1b905dc2f7,11013,santos,São Paulo
698f5fa55a5f73d0740e9d9a773e8093,20751,rio de janeiro,Rio de Janeiro
4f0d637c1197fd65405ebd755ac9f86b,6768,taboao da serra,São Paulo
3969863bb8af7f72580b3b1ffd3a17b3,3550,São Paulo,São Paulo
2a5b78b41cd05baeac8df54c6606b92c,35570,formiga,Minas Gerais
1f7dfad2cb384ea4d2d7e1ffbd78c407,1139,São Paulo,São Paulo
08f5819815f3d06545011850bd70f0a8,11075,santos,São Paulo
b32be1695eb7ec5f10f72d9610a12527,95012,caxias do sul,Rio Grande do Sul
b94cc9f10ddc85e4ba73a6f7974e7101,27930,macae,Rio de Janeiro
53243585a1d6dc2643021fd1853d8905,42738,lauro de freitas,Bahia
6df688df543f90e9b38f4319e75a9d88,31230,belo horizonte,Minas Gerais
7f40d06aa0b5f1aa4f41af8c0480e2ef,13506,rio claro,São Paulo
dd88d13bea9e4c2bf47daf224f8141e5,95900,lajeado,Rio Grande do Sul
72c38a04bd6a1c3dbc5298425a0db86d,85804,cascavel,Paraná
9e17b9d64683aebcbb9ee362d06463b4,14020,ribeirao preto,São Paulo
b5bb2b985208834bd5bd86c7a402bbad,95800,venancio aires,Rio Grande do Sul
b1fecf4da1fa2689bccffa0121953643,79107,campo grande,Mato Grosso do Sul
7b1222c3624aa89b9558b50a2594188c,15041,sao jose do rio preto,São Paulo
e595809a6c31ec4314fd06ef198c244d,88370,navegantes,Santa Catarina
ba6b68b55fe8704377a7d43c8e5c0185,30130,belo horizonte,Minas Gerais
b8114f2f589a6804810f04f99b36b498,9633,São Bernardo do Campo,São Paulo
83d7070a0b9a8b4625fa8682b819fabb,6717,cotia,São Paulo
570d4583587a5fe2d47c7be89b91ad27,2220,São Paulo,São Paulo
9591fc341b1bfb7ef561e2968ec6e011,4456,São Paulo,São Paulo
0af977692321d895349eded183341d28,11070,santos,São Paulo
b33aaadd1a8891d2dfef0c4c3bdf0371,13481,limeira,São Paulo
5d9dc90a686a8fddacffab6bab5653a3,6513,santana de parnaiba,São Paulo
cc80e2f693fa6e2408f47ccf62413fc1,81050,curitiba,Paraná
dee656f0f566ed1aa85bd137c943f08f,12701,cruzeiro,São Paulo
ace601496e211a664100321f038f50af,2372,São Paulo,São Paulo
d673a59aac7a70d8b01e6902bf090a11,14940,ibitinga,São Paulo
966cb4760537b1404caedd472cc610a5,9920,diadema,São Paulo
d4a5e99e0dd915df64ba55a7fbd583fd,5041,São Paulo,São Paulo
6bcb2352a2a0c38b845f598298ab9d26,87050,maringa,Paraná
2c2c9832d1bb38c5b0034a3b47d313ee,97050,santa maria,Rio Grande do Sul
f3b80352b986ab4d1057a4b724be19d0,71200,brasilia,Distrito Federal
b452cb0ae35044c4a53179c39f49fb06,18047,sorocaba,São Paulo
0307f7565ff85b299b6e5ef162b1b1a9,15085,sao jose do rio preto,São Paulo
ffeee66ac5d5a62fe688b9d26f83f534,15130,mirassol,São Paulo
3bfad056cf05c00dabe2f895925d83b1,6033,osasco,São Paulo
9aa388272ee334b6ae07bc73706e254a,36886,muriae,Minas Gerais
74bafed391319577bce6f4d2acc0589a,1311,São Paulo,São Paulo
2b03ac196f5ed62ac483960fe0fa3b65,2510,São Paulo,São Paulo
0b64bcdb0784abc139af04077d49a20e,92420,canoas,Rio Grande do Sul
0bfd0b434243adc5c2e1aa6baf19c6aa,22745,rio de janeiro,Rio de Janeiro
92d14edfb62ee5ae7fdff70b0f4e7233,9810,São Bernardo do Campo,São Paulo
5e105f5c9f63f5f1fd75d6cb942e55b1,15076,sao jose do rio preto,São Paulo
2fb25ab44bdbeae6a4d816e0d0c9d500,27274,volta redonda,Rio de Janeiro
ed4311e67debd72b8610a5347a743087,7170,guarulhos,São Paulo
5bf397d04035b5f45cc41e82ec106803,4144,São Paulo,São Paulo
f9bbdd976532d50b7816d285a22bd01e,5319,São Paulo,São Paulo
e3e15e2c0b9700561efac21c6be48066,5315,São Paulo,São Paulo
a5bff0f43eb51f0cad7c37fac7244c8a,4827,São Paulo,São Paulo
f52c2422904463fdd7741f99045fecb6,9230,santo andre/sao paulo,São Paulo
14f2b3587172b9db894c9bad8dab520b,95240,ipe,Rio Grande do Sul
1354d51653f645349064725ed204e85e,1230,São Paulo,São Paulo
eaaa46e98c9e61f6764dd1d7a2ab8b3e,59775,messias targino,Rio Grande do Norte
5b664594895aefb418afaee6d40a9a23,25750,petropolis,Rio de Janeiro
bf00385a5f7fc1ef39a13c2e9ee50a5f,1224,São Paulo,São Paulo
391bbd13b6452244774beff1824006ed,13082,campinas,São Paulo
c714262700f93defc16bf17a51a4cb23,2751,São Paulo,São Paulo
bcd2d7510d58e293f20fad6438c1b314,81540,curitiba,Paraná
ec4608a1f76453166bb312b2968aeaf4,13660,porto ferreira,São Paulo
5c603ffb38cbbf25a0e0698941324143,37004,varginha,Minas Gerais
2bd05d410a8fd26dc4184a15f4f2f588,31130,belo horizonte,Minas Gerais
4dab98ca6cd6d3df586203cefd28a042,91150,porto alegre,Rio Grande do Sul
293dee954235e4e4e43f129313625ebe,72125,brasilia,Distrito Federal
cd68562d3f44870c08922d380acae552,14050,ribeirao preto,São Paulo
082e0bf4cb865a6533b1e8e498cc0255,18608,botucatu,São Paulo
c286ec035ee04ba81c97508f0b5df544,81320,curitiba,Paraná
dd8a29ce82d5c705ba932d81494600a5,8220,São Paulo,São Paulo
41da412d33e8da4f22baf55cb1bde82c,29260,domingos martins,Espírito Santo
782f78b632a43875dd5b53e3e49c9564,13030,campinas,São Paulo
28405831a29823802aa22c084cfd0649,3644,São Paulo,São Paulo
fe19dce63ae80346207c6c55713d1023,38010,uberaba,Minas Gerais
a67780aba9dd436e7ac0aa1f889e73ec,19027,presidente prudente,São Paulo
d594982fd877af63ace38ea1fca27c76,1031,São Paulo,São Paulo
dda37071807e404c5bb2a1590c66326f,3282,São Paulo,São Paulo
5bc55dbe2f12b6af6d83ed46023e0dc8,35170,coronel fabriciano,Minas Gerais
b1b3948701c5c72445495bd161b83a4c,3390,São Paulo,São Paulo
4e92348462c75b6c842b994ce84a0ed4,94930,cachoeirinha,Rio Grande do Sul
6e13dd869aa7185f601c941423abcc8f,5311,São Paulo,São Paulo
723cd880edaacdb998898b67c8f9da30,14940,ibitinga,São Paulo
00ee68308b45bc5e2660cd833c3f81cc,3333,São Paulo,São Paulo
1fbe10c70e30765ed1de86d9f7e98409,9320,maua,São Paulo
001e6ad469a905060d959994f1b41e4f,24754,sao goncalo,Rio de Janeiro
685b870da5b52a710782c9c0fefbeb5b,9820,São Bernardo do Campo,São Paulo
701938c450705b8ae65fc923b70f35c7,15014,s jose do rio preto,São Paulo
f3862c2188522d89860c38a3ea8b550d,14092,ribeirao preto,São Paulo
f5f1f2c5f923f36ad79ea1d07185ddc9,19820,taruma,São Paulo
cf8ab1616079e2793aa29d524df01bb1,4088,São Paulo,São Paulo
160851d3ece7aa1a510f8d1a4bb8a8af,17400,garca,São Paulo
61c36f0fc4a47f9532e5512b66668e62,7043,guarulhos,São Paulo
59b22a78efb79a4797979612b885db36,38414,uberlandia,Minas Gerais
553a440137d6e0cf776aee0bb83ac9f5,13481,limeira,São Paulo
ea8482cd71df3c1969d7b9473ff13abc,4160,São Paulo,São Paulo
72bc2cce903c872fe376a8faaa81d237,4693,São Paulo,São Paulo
65c255b299faf2d12050937cc219c46c,3060,São Paulo,São Paulo
f09e26011d833ddab11593c1a097a92a,13632,pirassununga,São Paulo
72c73be2b085b9d57650dd53eb2004c9,2116,São Paulo,São Paulo
c2bda99904207edd1834f03e0022b007,8280,São Paulo,São Paulo
3d4824f20035949c710eaf111f869d39,18015,sorocaba,São Paulo
042573af89b6d931f672efaf789d8358,18015,sorocaba,São Paulo
5b925e1d006e9476d738aa200751b73b,4567,São Paulo,São Paulo
06bb3a2fe5e7b7a845b13e8fb91bd944,31844,belo horizonte,Minas Gerais
5f5a58930c3c35f3b5af264f34fb8c85,14020,ribeirao preto,São Paulo
fe2032dab1a61af8794248c8196565c9,13030,campinas,São Paulo
3092c0b297aacfb4bb6e056ebe13b9b8,7402,aruja,São Paulo
c004e5ea15737026cecaee0447e00b75,2035,São Paulo,São Paulo
8629a7efec1aab257e58cda559f03ba7,74223,goiania,Goiás
1c56ffe0e9dea2657fc6e95b53f40b13,13575,sao carlos,São Paulo
74a9b9bddf14ece02beb81f52c41a88d,1156,São Paulo,São Paulo
1cbd32d00d01bb8087a5eb088612fd9c,3363,sp / sp,São Paulo
850857dfac77488c307e2b1cbd84ab5a,85802,cascavel,Paraná
e0a366315b1b726b6c7832d664c0f530,2258,São Paulo,São Paulo
4049512728d969bec69f84088b012416,30310,belo horizonte,Minas Gerais
120476eb7a04c149d14772edaf5d9bf2,23954,angra dos reis,Rio de Janeiro
cd6efc47efaabf134f8bdb654e10b4f1,23050,rio de janeiro,Rio de Janeiro
2a7c6c0b0d5efde2bf75ec1e1cec2d41,87015,maringa,Paraná
4e17c65a516f69d023a2ae78b84f28d6,8673,suzano,São Paulo
a8739afb32aaa45e01815ca76f76f54b,9850,São Bernardo do Campo,São Paulo
d4828feed4cda2cd9d6b37899a95a71e,63020,juzeiro do norte,Ceará
e3d3b3efac954a60d61be70b7e05b49b,3370,São Paulo,São Paulo
d558ebe531605a1285ab2b1bc3256dfb,35501,divinopolis,Minas Gerais
c7a0a13cbcf29d5ce51c8f80afdc0b89,89170,laurentino,Santa Catarina
33ac3e28642ab8bda860a2f693000e78,6717,cotia,São Paulo
8936ba0de1073ee888cb3185ae5dc661,3372,São Paulo,São Paulo
18a349e75d307f4b4cc646a691ed4216,1319,São Paulo,São Paulo
a72c2f59332659e361d647515c698798,95270,flores da cunha,Rio Grande do Sul
b55638ad525e906c698fa2ce742c1742,88780,imbituba,Santa Catarina
be9a160a9011f627c3e121d076c1ec7b,89256,jaragua do sul,Santa Catarina
ed859002ad59dbf8cf3602696a6c3000,86035,londrina,Paraná
12b9676b00f60f3b700e83af21824c0e,95780,montenegro,Rio Grande do Sul
ef2fbc2b607d8492bcffe657a4645434,20051,rio de janeiro,Rio de Janeiro
a080fc8a850289b27500f6b49cca2553,3382,São Paulo,São Paulo
9c57bc60cfad5ee62d35d3f1ce4593a1,81200,curitiba,Paraná
9539213aa8e023c01937bef95dc006da,3673,São Paulo,São Paulo
69a43819c758c65a5befb0b471c954d7,86802,apucarana,Paraná
8fdca8e349553f99bc738833a62c8802,2189,São Paulo,São Paulo
0bb27263628258b8111a0262769fa9db,3077,São Paulo,São Paulo
08061dc0fc165ed41288cc7acde738ee,6036,osasco,São Paulo
4ebdc7e6cd6102a022dadc49156d4ea8,5030,São Paulo,São Paulo
f918546be4bec7104d117789ba758b2b,5634,São Paulo,São Paulo
eb4a59a06b3948e851a7d7a830bcbc42,41820,salvador,Bahia
80146bc52c4f6af5239b23de2a20262b,6753,taboao da serra,São Paulo
4091f77d8c768fc3e81c20761471761d,3059,São Paulo,São Paulo
0dfbed20065e425d2eaefb101f9816c0,13660,porto ferreira,São Paulo
26bad72add1f86e08a776ce4ffdaf1ca,14470,pedregulho,São Paulo
e174dc2de86d60fee178170a154c05e7,9210,santo andre,São Paulo
612170e34b97004b3ba37eae81836b4c,93542,novo hamburgo,Rio Grande do Sul
2a84855fd20af891be03bc5924d2b453,30111,belo horizonte,Minas Gerais
cf2384dd2f1dddea3f838efed0945e65,13930,serra negra,São Paulo
377bc18334c78dd2f1535ef22a3ad225,83015,sao jose dos pinhais,Paraná
439a47cc365d6e3bd526812ea9de3c29,8730,mogi das cruzes,São Paulo
6ba4733aa33f6386e9fb0c0fd3993b38,95560,torres,Rio Grande do Sul
4b39558c138930b9e5489c93b6df5fe3,49055,aracaju,Sergipe
4b9750c8ad28220fe6702d4ecb7c898f,13484,limeira,São Paulo
278b6e0b20c4f61fefaa0577943d7a35,88316,itajai,Santa Catarina
ba8e85df286308fe68a2ce83a8f8b2d6,88135,santa catarina,Santa Catarina
2059c39f76271d4ca3f15b5ffaccc8b8,81930,curitiba,Paraná
5a05a16bb50629ee31afab8a6d4c2674,95076,caxias do sul,Rio Grande do Sul
edb65fe661681b1c0de8bd47c8655855,8111,São Paulo,São Paulo
8cbac7e12637ed9cffa18c7875207478,89254,jaragua do sul,Santa Catarina
fdb9095204a334cd8872252ffec6f2db,3331,São Paulo,São Paulo
0cab2da43793a6f3c5ed8514c5f54627,80060,curitiba,Paraná
5b97c06a046398e7005b2b7c0d707a92,38770,joao pinheiro,Minas Gerais
aae3bfea055532c57fb453ed3ec80b30,9271,santo andre,São Paulo
866558b3bccef2dbc6d29a2b5995016f,86706,arapongas,Paraná
cb5df0dcb9e280b1780e9d589889f2c7,15115,bady bassitt,São Paulo
9bcdfa7b615b3abb9461d9e3ad9886ae,89053,blumenau,Santa Catarina
271c58a1d139c45eaf3316107c6d3a3b,3632,São Paulo,São Paulo
2dee2ce60de9709b1a24083217181a1f,78552,sinop,Mato Grosso
a154d7316f158bb42e6fa18bbe3afd3a,3804,São Paulo,São Paulo
f84fa566034f5e8e880a07ec624c56af,13330,indaiatuba,São Paulo
4c1c7281388a33dd06daac44f9fadbd1,17510,marilia,São Paulo
2063dd1b9f568df1c16741ea7d3e6adb,85065,guarapuava,Paraná
9cea4682e16655f7da87f406902e989e,83707,araucaria,Paraná
b1ac6ea7895bc3dd6f0f6f4abbdd2821,92030,canoas,Rio Grande do Sul
851773c885feb5e2da3b4f82bc2b17ce,18683,lencois paulista,São Paulo
0ff83046c3fa22efee8ecf291888b191,95110,caxias do sul,Rio Grande do Sul
2b2fed75b8e5ea3a052fc4c0825da485,36015,juiz de fora,Minas Gerais
9f50216bfd01913736a55a11b55ea842,12020,taubate,São Paulo
2d518637f53161b973e01f56ea4bb88e,2992,São Paulo,São Paulo
aafe36600ce604f205b86b5084d3d767,88115,sao jose,Santa Catarina
efff9341f3f8f5237b44ff67ed36a7bf,29090,vitoria,Espírito Santo
a7d0f8dd44f57ef6de7f7f02e3d82630,3225,São Paulo,São Paulo
5b07547f10dd980738a1a27f685af669,7013,guarulhos,São Paulo
a99504ac23ed125aaf5302af6cc30af9,14300,batatais,São Paulo
5882820ef11c4c068eea0677a7a879b4,95082,caxias do sul,Rio Grande do Sul
7357b52d27cbaa90f81a96cbc1279396,33400,lagoa santa,Minas Gerais
180c3376aff0e43dd5788709df48a843,9911,São Paulo,São Paulo
b4b447d715f9ab302a188fb43d3e96b3,4711,São Paulo,São Paulo
5e25c632f9db6cfb8bc100421c2737b6,89801,chapeco,Santa Catarina
f4c4daa86e30c7e5a553a8d518ac03a5,85801,cascavel,Paraná
398cb257329ef7af7f1943a8974a3cbc,40285,salvador,Bahia
4003520d80d0bad1d5623f7aa3c63cda,20520,rio de janeiro,Rio de Janeiro
3289d8c3eef4873f91ce0b1343c0dd58,11701,praia grande,São Paulo
b0f2a6122a90a93eb03e68653dd960e3,80710,curitiba,Paraná
6c1b6d0c604b776f844125f911eb7377,5051,São Paulo,São Paulo
c4af86330efa7a2620772227d2d670c9,8840,mogi das cruzes,São Paulo
a888faf2d1baececa6baf9c3d603ee1f,87502,umuarama,Paraná
681fce914360217db47784ae28905a96,83709,araucaria,Paraná
31be790e64fc99f8ff48ec2bd18a3104,9690,São Bernardo do Campo,São Paulo
7b3447b497e55af8c15fc7bd89d7b81a,8225,São Paulo,São Paulo
e560e4022d8f7aebf155db95946c5c0f,31110,belo horizonte,Minas Gerais
2f9b7ce230a057a98a9f5df5893ee36c,6460,barueri,São Paulo
41b39e28db005d9731d9d485a83b4c38,9220,santo andre,São Paulo
809413606dbfe5deefd2db646693ef67,4602,São Paulo,São Paulo
609e1a9a6c2539919b8205cf7c4e6ff0,88359,brusque,Santa Catarina
c3e2398fcc7e581cda2e546557bf6968,4781,São Paulo,São Paulo
740205fedfe4e90ca6857bc77db0f2b4,95055,caxias do sul,São Paulo
c79151301b9d90985d1fa52879213105,87083,maringa,Paraná
3e46a38ee171c503c3b4a3f23fe3bf0c,18040,sorocaba,São Paulo
3d4b1ae7539303b5704493798893e82c,3244,São Paulo,São Paulo
bdf0d02d36a1d839d0c39c4a887cdd49,16200,birigui,São Paulo
